segment_name,segment_id,point_index,longitude,latitude,plate1,plate2,boundary_type
PA-NB,162,1,139.257,-1.38997,PA,NB,:OCB
PA-NB,162,2,139.805,-1.55742,PA,NB,:OCB
PA-NB,162,3,140.226,-1.76738,PA,NB,:OCB
PA-NB,162,4,140.837,-1.89328,PA,NB,:OCB
PA-NB,162,5,141.195,-2.16673,PA,NB,:OCB
PA-NB,162,6,141.594,-2.27205,PA,NB,:OCB
PA-NB,162,7,141.868,-2.39843,PA,NB,:OCB
PA-NB,162,8,142.246,-2.6931,PA,NB,:OCB
WL-BH,163,0,138.793,-1.15941,WL,BH,OSR
WL-BH,163,1,138.972,-1.6075,WL,BH,OSR
NB-SB,164,0,143.743,-3.46045,NB,SB,:OTF
NB-SB,164,1,144.368,-3.53117,NB,SB,:OTF
NB-SB,164,2,144.807,-3.55013,NB,SB,:OTF
NB-SB,164,3,145.399,-3.48507,NB,SB,:OTF
NB-SB,164,4,146.11,-3.47062,NB,SB,:OTF
NB-SB,164,5,146.415,-3.43769,NB,SB,:OTF
NB-SB,164,6,146.836,-3.75493,NB,SB,:OTF
NB-SB,164,7,146.918,-3.64099,NB,SB,:OTF
NB-SB,164,8,146.999,-3.51435,NB,SB,:OTF
NB-SB,164,9,147.083,-3.38515,NB,SB,:OTF
NB-SB,164,10,147.162,-3.261,NB,SB,:OTF
NB-SB,164,11,147.241,-3.15205,NB,SB,:OTF
NB-SB,164,12,147.325,-3.05326,NB,SB,:OTF
NB-SB,164,13,147.407,-2.96204,NB,SB,:OTF
NB-SB,164,14,147.478,-2.90886,NB,SB,:OTF
NB-SB,164,15,147.539,-2.88103,NB,SB,:OTF
NB-SB,164,16,147.605,-2.87857,NB,SB,:OTF
NB-SB,164,17,147.816,-2.81284,NB,SB,:OTF
NB-SB,164,18,147.983,-2.92212,NB,SB,:OTF
NB-SB,164,19,148.123,-3.02628,NB,SB,:OTF
NB-SB,164,20,148.329,-3.14063,NB,SB,:OTF
NB-SB,164,21,148.499,-3.22195,NB,SB,:OTF
NB-SB,164,22,148.675,-3.30577,NB,SB,:OTF
NB-SB,164,23,148.878,-3.39465,NB,SB,:OTF
NB-SB,164,24,149.089,-3.46572,NB,SB,:OTF
NB-SB,164,25,149.295,-3.52151,NB,SB,:OTF
NB-SB,164,26,149.453,-3.54429,NB,SB,:OTF
NB-SB,164,27,149.603,-3.56959,NB,SB,:OTF
NB-SB,164,28,149.717,-3.57966,NB,SB,:OTF
NB-SB,164,29,149.773,-3.5923,NB,SB,:OTF
NB-SB,164,30,149.816,-3.61764,NB,SB,:OTF
NB-SB,165,0,142.246,-2.6931,NB,SB,:OTF
NB-SB,165,1,142.449,-2.81358,NB,SB,:OTF
NB-SB,165,2,142.633,-2.93233,NB,SB,:OTF
NB-SB,165,3,142.936,-3.01814,NB,SB,:OTF
NB-SB,165,4,143.172,-3.0531,NB,SB,:OTF
NB-SB,165,5,143.508,-3.15594,NB,SB,:OTF
NB-SB,165,6,143.743,-3.46045,NB,SB,:OTF
NB-MN,166,0,149.817,-3.61656,NB,MN,:OSR
NB-MN,166,1,149.913,-3.49148,NB,MN,:OSR
NB-MN,166,2,150.034,-3.37167,NB,MN,:OSR
NB-MN,166,3,150.135,-3.27439,NB,MN,:OSR
NB-MN,166,4,150.249,-3.20201,NB,MN,:OSR
NB-MN,166,5,150.352,-3.14092,NB,MN,:OSR
NB-MN,166,6,150.436,-3.09258,NB,MN,:OSR
NB-MN,166,7,150.509,-3.06108,NB,MN,:OSR
NB-MN,166,8,150.56,-3.05074,NB,MN,:OSR
NB-MN,166,9,150.616,-3.04729,NB,MN,:OSR
NB-MN,166,10,150.615,-3.08491,NB,MN,:OSR
NB-MN,166,11,150.634,-3.16268,NB,MN,:OSR
NB-MN,166,12,150.683,-3.23453,NB,MN,:OSR
NB-MN,166,13,150.732,-3.29524,NB,MN,:OSR
NB-MN,166,14,150.789,-3.32939,NB,MN,:OSR
NB-MN,166,15,150.824,-3.34847,NB,MN,:OSR
NB-MN,166,16,150.879,-3.33111,NB,MN,:OSR
NB-MN,166,17,150.931,-3.3723,NB,MN,:OSR
NB-MN,166,18,150.982,-3.41905,NB,MN,:OSR
NB-MN,166,19,151.021,-3.47569,NB,MN,:OSR
NB-MN,166,20,151.095,-3.54725,NB,MN,:OSR
NB-MN,166,21,151.142,-3.58709,NB,MN,:OSR
NB-MN,166,22,151.204,-3.60167,NB,MN,:OSR
NB-MN,166,23,151.25,-3.60671,NB,MN,:OSR
NB-MN,166,24,151.301,-3.65625,NB,MN,:OSR
MN-SB,167,0,149.817,-3.61656,MN,SB,:OSR
MN-SB,167,1,149.872,-3.65909,MN,SB,:OSR
MN-SB,167,2,149.938,-3.72378,MN,SB,:OSR
MN-SB,167,3,150.027,-3.75198,MN,SB,:OSR
MN-SB,167,4,150.121,-3.78988,MN,SB,:OSR
MN-SB,167,5,150.192,-3.82943,MN,SB,:OSR
MN-SB,167,6,150.226,-3.8736,MN,SB,:OSR
MN-SB,167,7,150.24,-3.90269,MN,SB,:OSR
MN-SB,167,8,150.32,-3.88086,MN,SB,:OSR
MN-SB,167,9,150.447,-3.85709,MN,SB,:OSR
MN-SB,167,10,150.552,-3.83913,MN,SB,:OSR
MN-SB,167,11,150.678,-3.81816,MN,SB,:OSR
MN-SB,167,12,150.793,-3.77503,MN,SB,:OSR
MN-SB,167,13,150.909,-3.72352,MN,SB,:OSR
MN-SB,167,14,150.987,-3.69197,MN,SB,:OSR
MN-SB,167,15,151.095,-3.8063,MN,SB,:OSR
MN-SB,167,16,151.222,-3.73657,MN,SB,:OSR
MN-SB,167,17,151.301,-3.65625,MN,SB,:OSR
NB-SB,168,0,151.301,-3.65625,NB,SB,:OTF
NB-SB,168,1,151.375,-3.7062,NB,SB,:OTF
NB-SB,168,2,151.428,-3.75424,NB,SB,:OTF
NB-SB,168,3,151.563,-3.66511,NB,SB,:OTF
NB-SB,168,4,151.675,-3.76873,NB,SB,:OTF
NB-SB,168,5,151.814,-3.72013,NB,SB,:OTF
NB-SB,168,6,151.929,-3.67667,NB,SB,:OTF
NB-SB,168,7,151.987,-3.6486,NB,SB,:OTF
NB-SB,168,8,152.038,-3.63575,NB,SB,:OTF
NB-SB,168,9,152.132,-3.66584,NB,SB,:OTF
NB-SB,168,10,152.226,-3.73899,NB,SB,:OTF
NB-SB,168,11,152.328,-3.82223,NB,SB,:OTF
NB-SB,168,12,152.415,-3.90297,NB,SB,:OTF
NB-SB,168,13,152.478,-3.97364,NB,SB,:OTF
NB-SB,168,14,152.557,-4.03917,NB,SB,:OTF
NB-SB,168,15,152.616,-4.1301,NB,SB,:OTF
NB-SB,168,16,152.662,-4.18815,NB,SB,:OTF
NB-SB,168,17,152.927,-4.60329,NB,SB,:OTF
NB-SB,168,18,153.193,-5.01833,NB,SB,:OTF
NB-SB,168,19,153.403,-5.36112,NB,SB,:OTF
NB-SB,168,20,153.614,-5.70366,NB,SB,:OTF
NB-SB,168,21,153.823,-6.04594,NB,SB,:OTF
NB-SB,168,22,153.93,-6.265,NB,SB,:OTF
SB-WL,169,0,143.743,-3.46045,SB,WL,:CRB
SB-WL,169,1,144.079,-3.76571,SB,WL,:CRB
SB-WL,169,2,144.416,-4.00368,SB,WL,:CRB
SB-WL,169,3,144.583,-4.37576,SB,WL,:CRB
SB-WL,169,4,144.733,-4.69723,SB,WL,:CRB
SB-WL,169,5,144.867,-4.96807,SB,WL,:CRB
SB-WL,169,6,145.007,-5.20188,SB,WL,:CRB
SB-WL,169,7,145.505,-5.76218,SB,WL,:CRB
SB-WL,169,8,146.007,-6.11228,SB,WL,:CRB
SB-WL,169,9,146.497,-6.51288,SB,WL,:CRB
SB-WL,169,10,146.956,-6.71785,SB,WL,:CRB
SB-WL,169,11,147.476,-7.10285,SB,WL,:CRB
SB-WL,169,12,148.01,-7.31238,SB,WL,:CRB
SB-WL,169,13,148.587,-7.39451,SB,WL,:CRB
WL-SS,170,0,155.454,-7.48875,WL,SS,:OTF
WL-SS,170,1,155.262,-7.62863,WL,SS,:OTF
WL-SS,170,2,154.872,-7.96237,WL,SS,:OTF
WL-SS,170,3,154.481,-8.2962,WL,SS,:OTF
WL-SS,170,4,154.087,-8.63265,WL,SS,:OTF
WL-SS,170,5,153.697,-8.96649,WL,SS,:OTF
WL-SS,170,6,153.255,-9.18615,WL,SS,:OTF
WL-AU,171,0,151.654,-9.76005,WL,AU,:OSR
WL-AU,171,1,151.834,-9.76114,WL,AU,:OSR
WL-AU,171,2,151.838,-9.90561,WL,AU,:OSR
WL-AU,171,3,151.918,-9.93028,WL,AU,:OSR
WL-AU,171,4,152.024,-9.94203,WL,AU,:OSR
WL-AU,171,5,152.086,-9.944,WL,AU,:OSR
WL-AU,171,6,152.214,-9.94533,WL,AU,:OSR
WL-AU,171,7,152.223,-10.039,WL,AU,:OSR
WL-AU,171,8,152.413,-10.0473,WL,AU,:OSR
WL-AU,171,9,152.547,-10.056,WL,AU,:OSR
WL-AU,171,10,152.651,-10.0777,WL,AU,:OSR
WL-AU,171,11,152.849,-10.0881,WL,AU,:OSR
WL-AU,171,12,152.855,-10.3844,WL,AU,:OSR
WL-AU,171,13,153.174,-10.3981,WL,AU,:OSR
WL-AU,171,14,153.362,-10.3981,WL,AU,:OSR
WL-AU,171,15,153.552,-10.355,WL,AU,:OSR
WL-AU,171,16,153.752,-10.3446,WL,AU,:OSR
WL-AU,171,17,153.847,-10.3254,WL,AU,:OSR
WL-AU,171,18,154.01,-10.3407,WL,AU,:OSR
WL-AU,171,19,154.125,-10.3313,WL,AU,:OSR
WL-AU,171,20,154.169,-10.323,WL,AU,:OSR
WL-AU,171,21,154.219,-10.2792,WL,AU,:OSR
WL-AU,171,22,154.218,-9.91264,WL,AU,:OSR
WL-AU,171,23,154.379,-9.87219,WL,AU,:OSR
WL-AU,171,24,154.596,-9.81056,WL,AU,:OSR
WL-AU,171,25,154.719,-9.76305,WL,AU,:OSR
WL-AU,171,26,154.849,-9.72297,WL,AU,:OSR
WL-AU,171,27,154.856,-9.83902,WL,AU,:OSR
WL-AU,171,28,154.951,-9.83485,WL,AU,:OSR
WL-AU,171,29,155.07,-9.79486,WL,AU,:OSR
WL-AU,171,30,155.172,-9.72993,WL,AU,:OSR
WL-AU,171,31,155.172,-9.62138,WL,AU,:OSR
WL-AU,171,32,155.291,-9.55615,WL,AU,:OSR
WL-AU,171,33,155.347,-9.53242,WL,AU,:OSR
WL-AU,171,34,155.436,-9.49296,WL,AU,:OSR
WL-AU,171,35,155.473,-9.56795,WL,AU,:OSR
WL-AU,171,36,155.577,-9.53069,WL,AU,:OSR
WL-AU,171,37,155.599,-9.58072,WL,AU,:OSR
WL-AU,171,38,155.708,-9.54838,WL,AU,:OSR
WL-AU,171,39,155.797,-9.52648,WL,AU,:OSR
WL-AU,171,40,155.813,-9.57154,WL,AU,:OSR
WL-AU,171,41,155.908,-9.55456,WL,AU,:OSR
WL-AU,171,42,155.979,-9.5481,WL,AU,:OSR
WL-AU,171,43,155.989,-9.55797,WL,AU,:OSR
WL-AU,171,44,156.086,-9.53838,WL,AU,:OSR
WL-AU,171,45,156.066,-9.40524,WL,AU,:OSR
WL-AU,171,46,156.124,-9.3814,WL,AU,:OSR
WL-AU,171,47,156.101,-9.26847,WL,AU,:OSR
WL-AU,171,48,156.258,-9.22502,WL,AU,:OSR
WL-AU,171,49,156.35,-9.20553,WL,AU,:OSR
WL-AU,171,50,156.428,-9.17875,WL,AU,:OSR
WL-AU,171,51,156.39,-8.80938,WL,AU,:OSR
WL-AU,171,52,156.361,-8.59844,WL,AU,:OSR
WL-AU,171,53,156.331,-8.38495,WL,AU,:OSR
WL-AU,171,54,156.296,-8.17405,WL,AU,:OSR
PS-MA,172,0,143.097,11.5689,PS,MA,:OSR
PS-MA,172,1,143.082,11.7921,PS,MA,:OSR
PS-MA,172,2,143.106,12.0301,PS,MA,:OSR
PS-MA,172,3,143.143,12.265,PS,MA,:OSR
PS-MA,172,4,143.239,12.4781,PS,MA,:OSR
PS-MA,172,5,143.403,12.6947,PS,MA,:OSR
PS-MA,172,6,143.51,12.8222,PS,MA,:OSR
PS-MA,172,7,143.662,13.0577,PS,MA,:OSR
PS-MA,172,8,143.771,13.2676,PS,MA,:OSR
PS-MA,172,9,143.871,13.5409,PS,MA,:OSR
PS-MA,172,10,143.903,13.6235,PS,MA,:OSR
PS-MA,172,11,143.942,13.8108,PS,MA,:OSR
PS-MA,172,12,143.976,14.087,PS,MA,:OSR
PS-MA,172,13,144.082,14.6394,PS,MA,:OSR
PS-MA,172,14,144.216,14.6557,PS,MA,:OSR
PS-MA,172,15,144.334,14.8845,PS,MA,:OSR
PS-MA,172,16,144.53,14.9167,PS,MA,:OSR
PS-MA,172,17,144.453,15.5256,PS,MA,:OSR
PS-MA,172,18,144.799,15.6531,PS,MA,:OSR
PS-MA,172,19,144.792,16.1227,PS,MA,:OSR
PS-MA,172,20,144.841,16.478,PS,MA,:OSR
PS-MA,172,21,144.798,16.9793,PS,MA,:OSR
PS-MA,172,22,144.671,17.4201,PS,MA,:OSR
PS-MA,172,23,144.97,17.5346,PS,MA,:OSR
PS-MA,172,24,144.773,17.8295,PS,MA,:OSR
PS-MA,172,25,144.706,18.0198,PS,MA,:OSR
PS-MA,172,26,144.663,18.1656,PS,MA,:OSR
PS-MA,172,27,144.626,18.3591,PS,MA,:OSR
PS-MA,172,28,144.601,18.7556,PS,MA,:OSR
PS-MA,172,29,144.543,19.0727,PS,MA,:OSR
PS-MA,172,30,144.527,19.1234,PS,MA,:OSR
PS-MA,172,31,144.252,19.7253,PS,MA,:OSR
PS-MA,172,32,144.137,19.7533,PS,MA,:OSR
PS-MA,172,33,144.083,19.8577,PS,MA,:OSR
PS-MA,172,34,143.97,20.1109,PS,MA,:OSR
PS-MA,172,35,143.842,20.4178,PS,MA,:OSR
PS-MA,172,36,143.575,20.3968,PS,MA,:OSR
PS-MA,172,37,143.493,20.5325,PS,MA,:OSR
PS-MA,172,38,143.392,20.7283,PS,MA,:OSR
PS-MA,172,39,143.281,20.9619,PS,MA,:OSR
PS-MA,172,40,143.321,21.0606,PS,MA,:OSR
PS-MA,172,41,143.28,21.3203,PS,MA,:OSR
PS-MA,172,42,143.218,21.659,PS,MA,:OSR
PS-MA,172,43,143.15,21.9278,PS,MA,:OSR
PS-MA,172,44,142.997,22.1385,PS,MA,:OSR
PS-MA,172,45,142.774,22.3766,PS,MA,:OSR
PS-MA,172,46,142.56,22.662,PS,MA,:OSR
PS-MA,172,47,142.257,23.0091,PS,MA,:OSR
PS-MA,173,0,142.257,23.0091,PS,MA,:OSR
PS-MA,173,1,142.886,23.7012,PS,MA,:OSR
PS-MA,173,2,143.522,24.3908,PS,MA,:OSR
NH-PA,174,0,172.571,-13.4106,NH,PA,:OSR*
NH-PA,174,1,172.434,-13.4349,NH,PA,:OSR*
NH-PA,174,2,172.3,-13.4814,NH,PA,:OSR*
NH-PA,174,3,172.163,-13.5688,NH,PA,:OSR*
NH-PA,174,4,171.972,-13.6778,NH,PA,:OSR*
NH-PA,174,5,171.619,-13.75,NH,PA,:OSR*
NH-PA,174,6,171.296,-13.7934,NH,PA,:OSR*
NH-PA,174,7,171.295,-14.0659,NH,PA,:OSR*
NH-PA,174,8,171.181,-14.0834,NH,PA,:OSR*
NH-PA,174,9,170.945,-14.0926,NH,PA,:OSR*
NH-PA,174,10,170.642,-14.0878,NH,PA,:OSR*
NH-PA,174,11,170.638,-13.942,NH,PA,:OSR*
NH-PA,174,12,170.15,-13.9744,NH,PA,:OSR*
NH-PA,174,13,169.739,-13.9535,NH,PA,:OSR*
NH-PA,174,14,169.739,-13.8236,NH,PA,:OSR*
NH-PA,174,15,169.622,-13.8084,NH,PA,:OSR*
NH-PA,174,16,169.456,-13.8111,NH,PA,:OSR*
NH-PA,174,17,169.231,-13.7995,NH,PA,:OSR*
NH-PA,174,18,169.234,-13.6507,NH,PA,:OSR*
NH-PA,174,19,169.026,-13.6393,NH,PA,:OSR*
NH-PA,174,20,168.792,-13.6302,NH,PA,:OSR*
NH-PA,174,21,168.577,-13.6024,NH,PA,:OSR*
NH-PA,174,22,168.596,-13.5142,NH,PA,:OSR*
NH-PA,174,23,168.159,-13.5147,NH,PA,:OSR*
NH-PA,174,24,167.157,-13.6491,NH,PA,:OSR*
NH-PA,174,25,166.154,-13.7794,NH,PA,:OSR*
CR-NH,175,0,173.901,-16.8493,CR,NH,:OSR*
CR-NH,175,1,173.88,-17.1634,CR,NH,:OSR*
CR-NH,175,2,173.744,-17.49,CR,NH,:OSR*
CR-NH,175,3,173.66,-17.6802,CR,NH,:OSR*
CR-NH,175,4,173.55,-17.9623,CR,NH,:OSR*
CR-NH,175,5,173.409,-18.238,CR,NH,:OSR*
CR-NH,175,6,173.251,-18.5324,CR,NH,:OSR*
CR-NH,175,7,173.425,-18.5203,CR,NH,:OSR*
CR-NH,175,8,173.447,-18.774,CR,NH,:OSR*
CR-NH,175,9,173.453,-18.9992,CR,NH,:OSR*
CR-NH,175,10,173.439,-19.2211,CR,NH,:OSR*
CR-NH,175,11,173.429,-19.4303,CR,NH,:OSR*
CR-NH,175,12,173.398,-19.6616,CR,NH,:OSR*
CR-NH,175,13,173.36,-19.8896,CR,NH,:OSR*
CR-NH,175,14,173.335,-20.086,CR,NH,:OSR*
CR-NH,175,15,173.351,-20.3774,CR,NH,:OSR*
CR-NH,175,16,173.384,-20.6245,CR,NH,:OSR*
CR-NH,175,17,173.38,-20.8367,CR,NH,:OSR*
CR-NH,175,18,173.383,-20.9949,CR,NH,:OSR*
CR-NH,175,19,173.379,-21.1405,CR,NH,:OSR*
CR-NH,175,20,174.119,-21.1477,CR,NH,:OSR*
CR-NH,175,21,174.115,-21.3565,CR,NH,:OSR*
CR-NH,175,22,174.112,-21.5779,CR,NH,:OSR*
CR-NH,175,23,174.09,-21.8407,CR,NH,:OSR*
CR-NH,175,24,174.056,-22.2358,CR,NH,:OSR*
CR-NH,175,25,174.034,-22.4881,CR,NH,:OSR*
NH-AU,176,0,172.439,-23.1781,NH,AU,OTF*
NH-AU,176,1,172.783,-23.0686,NH,AU,OTF*
NH-AU,176,2,173.04,-23.0068,NH,AU,OTF*
NH-AU,176,3,173.212,-22.8339,NH,AU,OTF*
NH-AU,176,4,173.606,-22.835,NH,AU,OTF*
NH-AU,176,5,174.034,-22.4881,NH,AU,OTF*
BR-NH,177,0,172.571,-13.4106,BR,NH,:OSR*
BR-NH,177,1,172.74,-13.6927,BR,NH,:OSR*
BR-NH,177,2,172.881,-13.9649,BR,NH,:OSR*
BR-NH,177,3,173.019,-14.294,BR,NH,:OSR*
BR-NH,177,4,173.139,-14.51,BR,NH,:OSR*
BR-NH,177,5,173.178,-14.6687,BR,NH,:OSR*
BR-NH,177,6,173.21,-14.7703,BR,NH,:OSR*
BR-NH,177,7,173.259,-14.8973,BR,NH,:OSR*
BR-NH,177,8,173.294,-14.9925,BR,NH,:OSR*
BR-NH,177,9,173.32,-15.0814,BR,NH,:OSR*
BR-NH,177,10,173.346,-15.1544,BR,NH,:OSR*
BR-NH,177,11,173.359,-15.2337,BR,NH,:OSR*
BR-NH,177,12,173.388,-15.3607,BR,NH,:OSR*
BR-NH,177,13,173.428,-15.4369,BR,NH,:OSR*
BR-NH,177,14,173.464,-15.5036,BR,NH,:OSR*
BR-NH,177,15,173.516,-15.5671,BR,NH,:OSR*
BR-NH,177,16,173.539,-15.6053,BR,NH,:OSR*
BR-NH,177,17,173.555,-15.6973,BR,NH,:OSR*
BR-NH,177,18,173.4,-15.7793,BR,NH,:OSR*
BR-NH,177,19,173.485,-15.9223,BR,NH,:OSR*
BR-NH,177,20,173.531,-16.0271,BR,NH,:OSR*
BR-NH,177,21,173.567,-16.1509,BR,NH,:OSR*
BR-NH,177,22,173.455,-16.2585,BR,NH,:OSR*
BR-NH,177,23,173.593,-16.4967,BR,NH,:OSR*
BR-NH,177,24,173.669,-16.6143,BR,NH,:OSR*
BR-NH,177,25,173.718,-16.7127,BR,NH,:OSR*
BR-NH,177,26,173.788,-16.7984,BR,NH,:OSR*
BR-NH,177,27,173.901,-16.8493,BR,NH,:OSR*
BR-CR,178,0,173.901,-16.8493,BR,CR,OTF*
BR-CR,178,1,174.503,-16.5632,BR,CR,OTF*
BR-CR,178,2,174.885,-16.8728,BR,CR,OTF*
BR-CR,178,3,175.107,-16.748,BR,CR,OTF*
BR-CR,178,4,175.226,-16.7409,BR,CR,OTF*
BR-CR,178,5,175.381,-16.6289,BR,CR,OTF*
BR-CR,178,6,175.487,-16.6218,BR,CR,OTF*
BR-CR,178,7,175.612,-16.586,BR,CR,OTF*
BR-CR,178,8,175.893,-16.5582,BR,CR,OTF*
BR-CR,178,9,176.184,-16.5521,BR,CR,OTF*
AU-CR,179,0,176.184,-16.5521,AU,CR,:OSR*
AU-CR,179,1,176.179,-16.6696,AU,CR,:OSR*
AU-CR,179,2,176.148,-16.8158,AU,CR,:OSR*
AU-CR,179,3,176.106,-16.9654,AU,CR,:OSR*
AU-CR,179,4,176.065,-17.0895,AU,CR,:OSR*
AU-CR,179,5,176.036,-17.2389,AU,CR,:OSR*
AU-CR,179,6,175.986,-17.5408,AU,CR,:OSR*
AU-CR,179,7,175.973,-17.8043,AU,CR,:OSR*
AU-CR,179,8,176.336,-17.8227,AU,CR,:OSR*
AU-CR,179,9,176.342,-18.0384,AU,CR,:OSR*
AU-CR,179,10,176.3,-18.1403,AU,CR,:OSR*
AU-CR,179,11,176.244,-18.2425,AU,CR,:OSR*
AU-CR,179,12,176.215,-18.3189,AU,CR,:OSR*
AU-CR,179,13,176.212,-18.6107,AU,CR,:OSR*
AU-CR,179,14,176.136,-18.732,AU,CR,:OSR*
AU-CR,179,15,176.061,-18.8945,AU,CR,:OSR*
AU-CR,179,16,175.975,-19.0222,AU,CR,:OSR*
AU-CR,179,17,175.922,-19.0798,AU,CR,:OSR*
AU-CR,179,18,175.9,-19.1624,AU,CR,:OSR*
AU-CR,179,19,175.885,-19.3274,AU,CR,:OSR*
AU-CR,179,20,175.839,-19.4451,AU,CR,:OSR*
AU-CR,179,21,175.772,-19.5471,AU,CR,:OSR*
AU-CR,179,22,175.559,-19.7548,AU,CR,:OSR*
AU-CR,179,23,175.574,-19.9765,AU,CR,:OSR*
AU-CR,179,24,175.59,-20.1887,AU,CR,:OSR*
AU-CR,180,0,175.59,-20.1887,AU,CR,:OSR*
AU-CR,180,1,175.828,-20.6294,AU,CR,:OSR*
AU-CR,180,2,176.121,-21.1655,AU,CR,:OSR*
AU-CR,180,3,175.733,-21.4216,AU,CR,:OSR*
AU-CR,180,4,175.231,-21.75,AU,CR,:OSR*
AU-CR,180,5,174.584,-22.1704,AU,CR,:OSR*
AU-CR,180,6,174.034,-22.4881,AU,CR,:OSR*
BR-AU,181,0,176.184,-16.5521,BR,AU,:OTF*
BR-AU,181,1,176.377,-16.569,BR,AU,:OTF*
BR-AU,181,2,176.545,-16.5574,BR,AU,:OTF*
BR-AU,181,3,176.671,-16.5527,BR,AU,:OTF*
BR-AU,181,4,176.79,-16.5447,BR,AU,:OTF*
BR-AU,181,5,176.883,-16.5435,BR,AU,:OTF*
BR-AU,181,6,176.949,-16.5235,BR,AU,:OTF*
BR-AU,181,7,177.035,-16.5159,BR,AU,:OTF*
BR-AU,181,8,177.13,-16.5049,BR,AU,:OTF*
BR-AU,181,9,177.19,-16.504,BR,AU,:OTF*
BR-AU,181,10,177.269,-16.5059,BR,AU,:OTF*
BR-AU,181,11,177.412,-16.5099,BR,AU,:OTF*
BR-AU,181,12,177.414,-16.3005,BR,AU,:OTF*
BR-AU,181,13,177.345,-16.3016,BR,AU,:OTF*
BR-AU,181,14,177.4,-16.2119,BR,AU,:OTF*
BR-AU,181,15,177.588,-16.2245,BR,AU,:OTF*
BR-AU,181,16,177.721,-16.2285,BR,AU,:OTF*
BR-AU,181,17,177.806,-16.2269,BR,AU,:OTF*
BR-AU,181,18,177.876,-16.2224,BR,AU,:OTF*
BR-AU,181,19,178.007,-16.1723,BR,AU,:OTF*
BR-AU,181,20,178.086,-16.1485,BR,AU,:OTF*
BR-AU,181,21,178.171,-16.1151,BR,AU,:OTF*
BR-AU,181,22,178.283,-16.1096,BR,AU,:OTF*
BR-AU,181,23,178.402,-16.1039,BR,AU,:OTF*
BR-AU,181,24,178.491,-16.0924,BR,AU,:OTF*
BR-AU,181,25,178.524,-15.9838,BR,AU,:OTF*
BR-AU,181,26,178.562,-15.8973,BR,AU,:OTF*
BR-AU,182,0,178.562,-15.8973,BR,AU,:OTF*
BR-AU,182,1,178.936,-15.8124,BR,AU,:OTF*
BR-AU,182,2,179.332,-15.7295,BR,AU,:OTF*
BR-AU,182,3,179.614,-15.6775,BR,AU,:OTF*
BR-AU,182,4,179.89,-15.6538,BR,AU,:OTF*
BR-AU,182,5,-179.739,-15.5422,BR,AU,:OTF*
PA-BR,183,0,172.571,-13.4106,PA,BR,:OSR*
PA-BR,183,1,173.049,-13.4895,PA,BR,:OSR*
PA-BR,183,2,173.671,-13.5168,PA,BR,:OSR*
PA-BR,183,3,173.941,-13.2954,PA,BR,:OSR*
PA-BR,183,4,174.482,-13.3961,PA,BR,:OSR*
PA-BR,183,5,174.661,-13.4146,PA,BR,:OSR*
PA-BR,183,6,174.784,-13.3952,PA,BR,:OSR*
PA-BR,183,7,174.898,-13.3345,PA,BR,:OSR*
PA-BR,183,8,175.314,-13.2436,PA,BR,:OSR*
PA-BR,183,9,175.659,-13.3265,PA,BR,:OSR*
PA-BR,183,10,175.947,-13.4221,PA,BR,:OSR*
PA-BR,183,11,176.021,-13.6431,PA,BR,:OSR*
PA-BR,183,12,176.256,-13.6723,PA,BR,:OSR*
PA-BR,183,13,176.618,-13.7312,PA,BR,:OSR*
PA-BR,183,14,176.966,-13.8531,PA,BR,:OSR*
PA-BR,183,15,177.167,-13.9483,PA,BR,:OSR*
PA-BR,183,16,177.417,-14.0551,PA,BR,:OSR*
PA-BR,184,0,177.417,-14.0551,PA,BR,:OSR*
PA-BR,184,1,178.029,-14.309,PA,BR,:OSR*
PA-BR,184,2,178.469,-14.5006,PA,BR,:OSR*
PA-BR,184,3,179.012,-14.7838,PA,BR,:OSR*
PA-BR,184,4,179.389,-14.975,PA,BR,:OSR*
PA-BR,184,5,179.79,-15.2177,PA,BR,:OSR*
PA-BR,184,6,-179.739,-15.5422,PA,BR,:OSR*
PA-AU,185,0,-179.739,-15.5422,PA,AU,:OTF
PA-AU,185,1,-179.444,-15.5268,PA,AU,:OTF
FT-AU,186,0,-179.444,-15.5268,FT,AU,OTF*
FT-AU,186,1,-178.812,-15.3773,FT,AU,OTF*
FT-AU,186,2,-178.264,-15.3255,FT,AU,OTF*
FT-AU,186,3,-177.691,-15.3981,FT,AU,OTF*
FT-AU,186,4,-177.13,-15.5594,FT,AU,OTF*
FT-PA,187,0,-176.346,-14.634,FT,PA,OSR*
FT-PA,187,1,-176.88,-14.6708,FT,PA,OSR*
FT-PA,187,2,-177.415,-14.7064,FT,PA,OSR*
FT-PA,187,3,-177.746,-14.6461,FT,PA,OSR*
FT-PA,187,4,-178.24,-14.3166,FT,PA,OSR*
FT-PA,187,5,-178.733,-13.9861,FT,PA,OSR*
FT-PA,187,6,-178.768,-14.2304,FT,PA,OSR*
FT-PA,187,7,-178.888,-14.2241,FT,PA,OSR*
FT-PA,187,8,-179.048,-14.9275,FT,PA,OSR*
FT-PA,187,9,-179.288,-14.9356,FT,PA,OSR*
FT-PA,187,10,-179.444,-15.5268,FT,PA,OSR*
EA-PA,188,0,-114.421,-22.1145,EA,PA,:OSR
EA-PA,188,1,-114.505,-22.1961,EA,PA,:OSR
