event_id,year,longitude,latitude,depth,magnitude,mb,ms,strike1,dip1,rake1,distance_to_boundary,boundary_type,plate1,plate2,segment_id,relative_velocity,movement_direction,convergence_rate,transform_rate,extension_rate,boundary_motion_type,grid_cell,is_near_boundary,fault_type,fault_type_code
B051479A,1979,147.59,44.76,108.0,5.6,5.6,0.0,58.0,19.0,256.0,1.7238081128710314,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,327_134,0,normal,2
B052179C,1979,140.25,35.91,73.0,5.4,5.4,0.0,35.0,299.0,43.0,1.241247662636263,CCB,OK,PS,75,1.6558302388769626,113.18369095991551,0.49674907166308874,0.8279151194384813,0.33116604777539255,transform,320_125,0,reverse,1
B052179D,1979,142.79,39.17,43.0,5.4,5.4,5.4,66.0,327.0,104.0,1.3518510457887145,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,322_129,0,reverse,1
B052379A,1979,159.67,50.34,33.0,5.7,5.7,5.6,12.0,312.0,108.0,0.5295528774352782,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,339_140,1,reverse,1
B052879C,1979,136.77,37.41,273.0,5.1,5.1,0.0,37.0,48.0,292.0,1.1543396380614965,:CCB,OK,AM,101,0.5026227532127479,80.12384288631333,0.15078682596382434,0.2513113766063739,0.10052455064254957,transform,316_127,0,normal,2
B061079C,1979,148.16,46.92,295.0,4.9,4.9,0.0,46.0,348.0,234.0,3.400235469787354,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,328_136,0,normal,2
B062179A,1979,139.7,43.89,233.0,5.4,5.4,0.0,65.0,125.0,344.0,1.1380359572526708,:CCB,OK,AM,101,0.462805159577238,73.2849695704091,0.1388415478731714,0.231402579788619,0.09256103191544761,transform,319_133,0,strike-slip,0
B062579D,1979,159.75,52.97,59.0,5.3,5.3,0.0,63.0,322.0,131.0,1.4443235233146288,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,339_142,0,reverse,1
B070479A,1979,146.7,43.95,78.0,6.0,6.0,0.0,59.0,170.0,300.0,1.4198580950221837,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,326_133,0,normal,2
B070579A,1979,146.61,43.91,70.0,5.2,5.2,0.0,45.0,154.0,302.0,1.4284974658710365,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,326_133,0,normal,2
B071179A,1979,141.22,36.61,42.0,5.8,5.6,5.8,68.0,275.0,103.0,1.4919944503918292,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,321_126,0,reverse,1
B071379A,1979,131.8,33.84,69.0,5.9,5.9,0.0,29.0,251.0,139.0,2.0295892219855816,:CRB,AM,ON,155,0.0,0.0,0.0,0.0,0.0,unknown,311_123,0,reverse,1
B072079C,1979,152.31,47.46,132.0,5.2,5.2,0.0,30.0,37.0,154.0,1.9813014132130358,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,332_137,0,strike-slip,0
B072879A,1979,142.58,49.99,25.0,5.5,5.5,5.2,62.0,157.0,260.0,0.22050535140897914,:CCB,OK,AM,101,0.4195093755583681,66.9173502039338,0.12585281266751042,0.20975468777918405,0.08390187511167363,transform,322_139,1,normal,2
B081279A,1979,140.22,34.52,61.0,5.8,5.8,0.0,10.0,89.0,270.0,0.24641631439496628,CCB,OK,PS,75,1.7979315779336962,114.51322603946477,0.5393794733801088,0.8989657889668481,0.35958631558673926,transform,320_124,1,normal,2
B081679B,1979,142.92,38.68,31.0,5.6,5.5,5.6,57.0,297.0,108.0,1.10098648947208,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,322_128,0,reverse,1
B081679A,1979,130.79,41.81,588.0,6.1,6.1,0.0,59.0,76.0,294.0,5.961373436549663,:CRB*,AM,EU,102,0.5338817335385073,74.66983315440378,0.16016452006155218,0.26694086676925366,0.10677634670770147,transform,310_131,0,normal,2
B081979A,1979,159.19,61.36,21.0,5.2,5.2,4.8,5.0,139.0,47.0,0.18099127050771574,:CTF,OK,,99,0.0,0.0,0.0,0.0,0.0,unknown,339_151,1,reverse,1
B082279A,1979,157.33,52.27,134.0,5.6,5.6,0.0,44.0,67.0,303.0,2.749682374384359,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,337_142,0,normal,2
B090179B,1979,161.06,52.8,29.0,5.5,5.5,5.4,29.0,264.0,127.0,0.5439595573202103,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,341_142,1,reverse,1
B091479A,1979,169.73,53.66,27.0,5.9,5.9,5.7,49.0,300.0,166.0,0.8048007517392094,:OSR,PA,JF,63,0.0,0.0,0.0,0.0,0.0,unknown,349_143,1,strike-slip,0
B091479B,1979,131.24,30.59,33.0,5.5,5.5,5.5,55.0,330.0,121.0,1.1359297029305992,:OSR,NZ,PA,73,0.0,0.0,0.0,0.0,0.0,unknown,311_120,0,reverse,1
B092379A,1979,174.03,52.29,43.0,5.8,5.8,5.6,62.0,318.0,167.0,0.90691234416563,:OSR,PA,JF,63,0.0,0.0,0.0,0.0,0.0,unknown,354_142,1,strike-slip,0
B093079A,1979,141.95,41.52,74.0,5.1,5.1,0.0,70.0,296.0,108.0,2.5928642463499894,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,321_131,0,reverse,1
B101479B,1979,141.79,31.32,33.0,5.2,5.2,5.1,62.0,221.0,93.0,0.3690312181916319,:OCB,PS,CL,79,1.9593923881400492,143.49503499237767,0.5878177164420147,0.9796961940700246,0.39187847762800987,transform,321_121,1,reverse,1
B101879A,1979,177.13,51.86,62.0,6.0,6.0,0.0,29.0,91.0,341.0,1.0476587278307765,:OSR,PA,JF,63,0.0,0.0,0.0,0.0,0.0,unknown,357_141,0,strike-slip,0
B102879A,1979,140.6,35.02,88.0,5.5,5.5,0.0,51.0,282.0,69.0,0.420619780799716,CCB,OK,PS,75,1.7400734729047054,113.9466099322399,0.5220220418714115,0.8700367364523527,0.3480146945809411,transform,320_125,1,reverse,1
B110979B,1979,164.11,55.64,33.0,5.7,5.7,5.5,40.0,292.0,193.0,0.4330411527788082,:OSR,PA,JF,63,0.0,0.0,0.0,0.0,0.0,unknown,344_145,1,strike-slip,0
B121479A,1979,144.3,42.82,67.0,5.5,5.5,0.0,25.0,15.0,202.0,1.6900087692080104,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,324_132,0,strike-slip,0
B122479A,1979,141.36,33.31,33.0,5.4,5.4,5.3,74.0,263.0,90.0,0.6349497696668506,:OCB,PS,CL,79,2.085734444379737,141.6279315035323,0.6257203333139211,1.0428672221898685,0.4171468888759474,transform,321_123,1,reverse,1
B122579C,1979,131.19,43.23,535.0,5.0,5.0,0.0,52.0,97.0,299.0,6.874790688450077,:CRB*,AM,EU,102,0.5392480235976516,73.22834504718301,0.16177440707929547,0.2696240117988258,0.10784960471953031,transform,311_133,0,normal,2
B123079A,1979,152.26,52.53,555.0,5.4,5.4,0.0,33.0,115.0,270.0,5.93432331104398,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,332_142,0,normal,2
B123179A,1979,144.11,40.22,33.0,5.5,5.5,4.5,8.0,245.0,87.0,0.2186696366668114,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,324_130,1,reverse,1
B010780A,1980,156.67,51.32,112.0,5.6,5.6,0.0,21.0,182.0,292.0,2.286877950394395,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,336_141,0,normal,2
B011280B,1980,143.59,41.68,33.0,6.0,5.7,6.0,54.0,286.0,111.0,1.2001604059458073,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,323_131,0,reverse,1
B011780A,1980,141.64,32.93,20.0,5.3,5.3,5.1,68.0,270.0,90.0,0.4923314432371847,:OCB,PS,CL,79,2.0645911350807378,141.95150005867214,0.6193773405242213,1.0322955675403689,0.41291822701614755,transform,321_122,1,reverse,1
B011880B,1980,133.41,37.72,442.0,5.5,5.5,0.0,52.0,115.0,255.0,4.481052148770433,:CCB,OK,AM,101,0.5054369232058065,80.75755668556036,0.15163107696174194,0.25271846160290323,0.1010873846411613,transform,313_127,0,normal,2
B012380A,1980,160.13,52.32,33.0,5.6,5.6,5.6,71.0,312.0,126.0,0.8307890466297666,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,340_142,1,reverse,1
B012380B,1980,160.19,52.23,33.0,5.6,5.6,5.6,61.0,334.0,127.0,0.7583498137403297,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,340_142,1,reverse,1
B012380C,1980,160.19,52.34,33.0,5.7,5.7,5.4,73.0,306.0,126.0,0.776439591983816,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,340_142,1,reverse,1
B012380D,1980,160.32,52.29,33.0,5.7,5.7,5.5,66.0,305.0,127.0,0.6386222983892748,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,340_142,1,reverse,1
B012380E,1980,160.23,52.24,33.0,5.3,5.3,5.2,66.0,318.0,125.0,0.719596025558789,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,340_142,1,reverse,1
B012580A,1980,160.3,52.08,33.0,5.5,5.5,5.3,67.0,320.0,129.0,0.6497956909675354,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,340_142,1,reverse,1
B021080A,1980,121.82,48.85,33.0,5.1,5.1,4.8,28.0,347.0,89.0,6.724332891819083,:CRB*,AM,EU,102,0.5526027265258602,69.64427793732924,0.16578081795775804,0.2763013632629301,0.11052054530517204,transform,301_138,0,reverse,1
B021080B,1980,147.23,44.0,73.0,5.5,5.5,0.0,57.0,74.0,279.0,1.3199193195040393,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,327_134,0,normal,2
B021080C,1980,152.08,44.02,33.0,5.4,5.4,5.2,15.0,341.0,215.0,0.9511976661031073,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,332_134,1,normal,2
B021180A,1980,159.77,53.28,47.0,5.4,5.4,4.6,81.0,306.0,126.0,1.6241041961647547,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,339_143,0,reverse,1
B021580A,1980,149.74,44.53,35.0,6.0,5.8,6.0,70.0,287.0,128.0,0.6900548963669416,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,329_134,1,reverse,1
B021580B,1980,149.59,44.56,45.0,5.6,5.6,5.5,63.0,318.0,132.0,0.8365594778615547,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,329_134,1,reverse,1
B021880A,1980,145.9,43.66,123.0,5.4,5.4,0.0,28.0,350.0,163.0,1.5192515558655797,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,325_133,0,strike-slip,0
B022180C,1980,132.31,31.38,24.0,5.5,5.1,5.5,29.0,289.0,147.0,0.12955851959635536,:CRB,AM,ON,155,0.0,0.0,0.0,0.0,0.0,unknown,312_121,1,reverse,1
D022380A,1980,146.75,43.53,44.0,7.0,6.3,7.0,60.0,304.0,123.0,1.0333832832013508,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,326_133,0,reverse,1
B022380B,1980,146.9,43.24,45.0,5.9,5.9,5.8,67.0,281.0,127.0,0.7112938984695412,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,326_133,1,reverse,1
B022780E,1980,146.85,43.27,42.0,5.9,5.9,5.5,67.0,271.0,127.0,0.7662460505607908,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,326_133,1,reverse,1
B030380C,1980,147.33,43.12,33.0,5.5,5.5,0.0,65.0,301.0,126.0,0.4351586032701165,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,327_133,1,reverse,1
B031280A,1980,140.42,34.87,85.0,5.5,5.5,0.0,47.0,246.0,63.0,0.2398353601952787,CCB,OK,PS,75,1.7586980376291779,114.13253729229135,0.5276094112887534,0.8793490188145889,0.3517396075258356,transform,320_124,1,reverse,1
B031680B,1980,142.37,40.09,53.0,5.4,5.4,0.0,70.0,314.0,105.0,1.8829625301635622,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,322_130,0,reverse,1
B032280C,1980,161.48,55.71,69.0,5.7,5.7,0.0,57.0,291.0,172.0,1.3194961500512408,:CTF,AT,EU,98,5.227718794220478,58.82603658838219,1.5683156382661434,2.613859397110239,1.0455437588440957,transform,341_145,0,strike-slip,0
B033180A,1980,135.47,35.45,359.0,5.8,5.8,0.0,19.0,162.0,50.0,2.572338393368964,:CCB,OK,AM,101,0.5138574497246768,82.32714959391257,0.15415723491740305,0.2569287248623384,0.10277148994493537,transform,315_125,0,reverse,1
B042280A,1980,137.57,32.11,394.0,5.7,5.7,0.0,38.0,57.0,278.0,1.0863216650697844,:OSR,NZ,PA,74,0.0,0.0,0.0,0.0,0.0,unknown,317_122,0,normal,2
B050380B,1980,173.68,51.23,33.0,5.8,5.8,5.3,11.0,42.0,174.0,0.5660830327787496,:OSR,PA,JF,63,0.0,0.0,0.0,0.0,0.0,unknown,353_141,1,strike-slip,0
B050880A,1980,140.25,34.42,62.0,5.8,5.8,0.0,69.0,301.0,93.0,0.2839383735953957,CCB,OK,PS,75,1.8075402799932299,114.60117450765145,0.5422620839979689,0.9037701399966149,0.361508055998646,transform,320_124,1,reverse,1
B060980B,1980,139.86,40.8,165.0,5.6,5.6,0.0,55.0,83.0,324.0,1.10414187947022,:CCB,OK,AM,101,0.48032128288876486,76.08351207351109,0.14409638486662946,0.24016064144438243,0.09606425657775297,transform,319_130,0,normal,2
B061080A,1980,150.64,51.55,543.0,5.2,5.2,0.0,30.0,61.0,242.0,6.1853167065236,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,330_141,0,normal,2
B061180B,1980,141.14,35.13,36.0,5.5,5.2,5.5,55.0,356.0,169.0,0.6584073587073543,CCB,OK,PS,75,1.7183137169005485,113.70939105460994,0.5154941150701645,0.8591568584502742,0.3436627433801097,transform,321_125,1,strike-slip,0
B062980A,1980,139.18,34.81,15.0,6.2,5.8,6.2,5.0,36.0,126.0,0.21112273681439178,CCB,OK,PS,75,1.7858834154196326,114.47571301021844,0.5357650246258897,0.8929417077098163,0.3571766830839265,transform,319_124,1,reverse,1
B071680B,1980,141.82,37.29,29.0,5.4,5.4,4.6,68.0,298.0,115.0,1.449250095739171,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,321_127,0,reverse,1
B090980A,1980,138.94,33.99,33.0,5.3,5.3,5.2,6.0,82.0,173.0,0.5612575166534396,:OSR,NZ,PA,74,0.0,0.0,0.0,0.0,0.0,unknown,318_123,1,strike-slip,0
B092380A,1980,139.63,35.95,89.0,5.4,5.4,0.0,16.0,66.0,239.0,1.0162306873933675,CCB,OK,PS,75,1.6623579305080618,113.28702943361546,0.49870737915241853,0.8311789652540309,0.33247158610161237,transform,319_125,0,normal,2
B092480A,1980,139.96,35.45,73.0,6.0,6.0,0.0,79.0,297.0,88.0,0.7383276779316903,CCB,OK,PS,75,1.7078699138363937,113.68885013935964,0.5123609741509181,0.8539349569181969,0.3415739827672788,transform,319_125,1,reverse,1
B102080A,1980,140.38,33.08,81.0,5.6,5.6,0.0,28.0,79.0,303.0,1.5300817788602052,CCB,OK,PS,75,1.9407336257563603,115.8432938485784,0.582220087726908,0.9703668128781802,0.3881467251512721,transform,320_123,0,normal,2
B110480B,1980,160.74,53.82,33.0,5.9,5.9,5.5,76.0,327.0,121.0,1.4394068222708905,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,340_143,0,reverse,1
B111380A,1980,161.41,55.64,33.0,5.4,5.4,4.9,62.0,345.0,131.0,1.4163305016838525,:CTF,AT,EU,98,5.2271856257961336,58.89410635517544,1.56815568773884,2.6135928128980668,1.0454371251592267,transform,341_145,0,reverse,1
B112680B,1980,141.31,40.39,95.0,5.8,5.8,0.0,37.0,78.0,303.0,2.583953422567831,:CCB,OK,AM,101,0.4803923284254541,76.02688839316323,0.14411769852763623,0.24019616421272705,0.09607846568509082,transform,321_130,0,normal,2
B112780A,1980,141.28,40.37,94.0,5.4,5.4,0.0,45.0,34.0,264.0,2.557453282075746,:CCB,OK,AM,101,0.48054842028225764,76.05434226068098,0.14416452608467728,0.24027421014112882,0.09610968405645154,transform,321_130,0,normal,2
B120480A,1980,160.12,52.26,33.0,5.5,5.5,5.2,75.0,274.0,129.0,0.8311837582628651,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,340_142,1,reverse,1
B121180C,1980,131.75,32.42,51.0,5.6,5.6,5.6,21.0,259.0,134.0,0.660225234295086,:CRB,AM,ON,155,0.0,0.0,0.0,0.0,0.0,unknown,311_122,1,reverse,1
B121480A,1980,171.06,52.99,24.0,5.6,5.6,4.8,48.0,300.0,176.0,0.6097232240943512,:OSR,PA,JF,63,0.0,0.0,0.0,0.0,0.0,unknown,351_142,1,strike-slip,0
B121980C,1980,140.64,30.58,82.0,6.2,6.2,0.0,57.0,91.0,293.0,1.5894077513338136,:OCB,PS,CL,79,1.890992320561289,144.42342354357373,0.5672976961683867,0.9454961602806445,0.3781984641122578,transform,320_120,0,normal,2
B122280C,1980,146.21,48.17,483.0,5.4,5.4,0.0,69.0,102.0,269.0,3.374455950223702,:CCB,OK,AM,101,0.42525365549286853,67.49843644967365,0.12757609664786054,0.21262682774643427,0.08505073109857371,transform,326_138,0,normal,2
C123180A,1980,151.45,46.06,33.0,6.5,6.1,6.5,70.0,296.0,128.0,1.199343887298398,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,331_136,0,reverse,1
B010681A,1981,138.34,32.88,288.0,5.4,5.4,0.0,27.0,50.0,299.0,0.9116502893105403,:OSR,NZ,PA,74,0.0,0.0,0.0,0.0,0.0,unknown,318_122,1,normal,2
B011881B,1981,142.97,38.49,33.0,5.8,5.6,5.8,62.0,337.0,115.0,1.0114663859960928,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,322_128,0,reverse,1
B011881C,1981,142.98,38.51,33.0,5.9,5.5,5.9,60.0,340.0,115.0,1.004490542513988,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,322_128,0,reverse,1
C011881D,1981,142.82,38.58,33.0,6.2,5.9,6.2,59.0,340.0,119.0,1.1740831529325535,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,322_128,0,reverse,1
C011881E,1981,142.75,38.64,33.0,6.9,6.1,6.9,58.0,303.0,112.0,1.2549785854746818,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,322_128,0,reverse,1
B011981A,1981,142.88,38.6,33.0,6.1,5.7,6.1,62.0,345.0,114.0,1.1193619834530917,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,322_128,0,reverse,1
B012281A,1981,142.67,38.22,20.0,6.4,6.1,6.4,54.0,321.0,121.0,1.2524893652243287,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,322_128,0,reverse,1
C012381A,1981,142.12,42.52,116.0,6.3,6.3,0.0,35.0,335.0,146.0,2.8716693751196396,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,322_132,0,reverse,1
B012381B,1981,142.78,38.15,33.0,5.9,5.8,5.9,65.0,321.0,116.0,1.1300015973440074,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,322_128,0,reverse,1
C013081B,1981,176.27,51.74,33.0,7.0,6.3,7.0,64.0,325.0,167.0,0.9422166629815162,:OSR,PA,JF,63,0.0,0.0,0.0,0.0,0.0,unknown,356_141,1,strike-slip,0
B013081C,1981,176.08,51.57,19.0,5.6,5.6,5.3,62.0,341.0,167.0,0.6872701361182648,:OSR,PA,JF,63,0.0,0.0,0.0,0.0,0.0,unknown,356_141,1,strike-slip,0
B020181E,1981,176.78,51.34,23.0,5.6,5.6,5.5,58.0,306.0,174.0,0.4481348123054105,:OSR,PA,JF,63,0.0,0.0,0.0,0.0,0.0,unknown,356_141,1,strike-slip,0
B020181A,1981,162.41,53.03,33.0,5.9,5.9,5.4,15.0,307.0,87.0,0.05497490336508337,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,342_143,1,reverse,1
B020481A,1981,176.62,51.34,33.0,5.4,5.4,5.0,58.0,354.0,174.0,0.4552195184743336,:OSR,PA,JF,63,0.0,0.0,0.0,0.0,0.0,unknown,356_141,1,strike-slip,0
B020681B,1981,146.35,48.3,479.0,5.3,5.3,0.0,55.0,134.0,258.0,3.4953793728292304,:CCB,OK,AM,101,0.4241531353813617,67.34026105877835,0.1272459406144085,0.21207656769068084,0.08483062707627234,transform,326_138,0,normal,2
B020981A,1981,165.99,54.97,33.0,5.5,5.5,5.0,13.0,226.0,336.0,0.43997677211417535,:OSR,PA,JF,63,0.0,0.0,0.0,0.0,0.0,unknown,345_144,1,strike-slip,0
B020981C,1981,165.91,54.95,33.0,5.4,5.4,4.9,0.0,242.0,332.0,0.3873958698799005,:OSR,PA,JF,63,0.0,0.0,0.0,0.0,0.0,unknown,345_144,1,strike-slip,0
B021981B,1981,149.34,44.64,33.0,5.9,5.9,5.5,73.0,310.0,133.0,0.9199572000913947,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,329_134,1,reverse,1
B022381B,1981,143.34,39.08,33.0,5.7,5.1,5.7,62.0,290.0,108.0,0.7976333493529428,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,323_129,1,reverse,1
B022681B,1981,156.25,49.81,33.0,5.6,5.6,5.2,74.0,282.0,125.0,1.3867070202461698,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,336_139,0,reverse,1
B030581C,1981,137.9,32.1,361.0,5.1,5.1,0.0,58.0,116.0,275.0,1.2900956398655108,:OSR,NZ,PA,74,0.0,0.0,0.0,0.0,0.0,unknown,317_122,0,normal,2
B032481B,1981,141.67,31.77,33.0,5.4,5.2,5.4,68.0,230.0,91.0,0.4787454960623678,:OCB,PS,CL,79,1.9875890063583612,143.07874789214497,0.5962767019075084,0.9937945031791806,0.39751780127167224,transform,321_121,1,reverse,1
B040881A,1981,152.32,45.67,33.0,5.9,5.9,5.3,13.0,347.0,255.0,0.5186075201922905,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,332_135,1,normal,2
B041381A,1981,142.18,37.23,28.0,5.7,5.7,5.2,63.0,325.0,118.0,1.1932065370253278,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,322_127,0,reverse,1
B041581A,1981,130.06,35.74,33.0,5.0,5.0,4.4,26.0,179.0,87.0,3.7098095490200067,:CRB,AM,ON,155,0.0,0.0,0.0,0.0,0.0,unknown,310_125,0,reverse,1
B043081A,1981,150.22,43.23,49.0,6.1,6.1,6.1,10.0,170.0,278.0,0.9647672050811013,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,330_133,1,normal,2
B050881A,1981,139.13,42.66,200.0,6.0,6.0,0.0,16.0,26.0,132.0,0.33627661232977946,:CCB,OK,AM,101,0.47088349170186117,74.57947296754509,0.14126504751055835,0.23544174585093058,0.09417669834037223,transform,319_132,1,reverse,1
B051681A,1981,156.21,49.08,33.0,5.4,5.2,5.4,69.0,305.0,119.0,0.9085245401198564,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,336_139,1,reverse,1
B051781A,1981,156.26,49.1,48.0,5.4,5.4,5.1,67.0,354.0,115.0,0.8819435129304021,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,336_139,1,reverse,1
B052081A,1981,144.46,42.02,43.0,5.4,5.4,5.3,53.0,276.0,134.0,0.9337074702496437,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,324_132,1,reverse,1
B052281C,1981,141.61,37.03,35.0,5.2,5.2,5.0,63.0,313.0,115.0,1.4262194221086584,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,321_127,0,reverse,1
B053181B,1981,137.6,30.69,470.0,5.1,5.1,0.0,14.0,349.0,239.0,2.4293817341043735,:OSR,NZ,PA,74,0.0,0.0,0.0,0.0,0.0,unknown,317_120,0,normal,2
B053181A,1981,137.27,44.56,295.0,5.4,5.4,0.0,22.0,7.0,104.0,1.3336341477331664,:CCB,OK,AM,101,0.4624480155042425,73.33389590885005,0.13873440465127276,0.23122400775212126,0.09248960310084851,transform,317_134,0,reverse,1
B060581B,1981,148.9,44.7,33.0,5.9,5.9,0.0,67.0,338.0,118.0,1.062234084371239,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,328_134,0,reverse,1
B071181A,1981,142.12,41.43,59.0,5.3,5.3,0.0,72.0,300.0,109.0,2.40571091363863,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,322_131,0,reverse,1
B071981A,1981,150.08,45.43,33.0,5.5,5.5,5.2,69.0,247.0,120.0,1.265503062027109,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,330_135,0,reverse,1
B072881D,1981,139.97,41.68,177.0,5.4,5.4,0.0,10.0,340.0,133.0,1.1886362984529664,:CCB,OK,AM,101,0.47522560178993434,75.24084075355003,0.1425676805369803,0.23761280089496717,0.09504512035798687,transform,319_131,0,reverse,1
B073181A,1981,157.71,51.23,50.0,5.2,5.2,5.1,80.0,286.0,123.0,1.6625526036790514,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,337_141,0,reverse,1
B081681C,1981,152.66,46.57,33.0,5.6,5.6,5.0,72.0,261.0,133.0,1.0636994359310348,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,332_136,0,reverse,1
B082381B,1981,157.43,48.69,33.0,6.0,6.0,5.9,86.0,149.0,325.0,0.40715151970735025,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,337_138,1,normal,2
B090281B,1981,140.9,35.71,58.0,5.5,5.5,0.0,73.0,292.0,113.0,1.1729624887437828,CCB,OK,PS,75,1.6640905069564633,113.21885088537039,0.49922715208693896,0.8320452534782317,0.3328181013912927,transform,320_125,0,reverse,1
B090381B,1981,147.08,43.59,46.0,6.6,6.6,6.6,62.0,24.0,293.0,0.9429045603877424,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,327_133,1,normal,2
B090381C,1981,140.96,35.21,44.0,5.6,5.6,5.4,47.0,330.0,170.0,0.6864257061037293,CCB,OK,PS,75,1.7137876143799944,113.67828969632811,0.5141362843139983,0.8568938071899972,0.3427575228759989,transform,320_125,1,strike-slip,0
B090781B,1981,141.55,30.65,33.0,5.8,5.8,5.5,9.0,85.0,298.0,0.6767547561709268,:OCB,PS,CL,79,1.9102455538609513,144.19350487396974,0.5730736661582854,0.9551227769304756,0.3820491107721903,transform,321_120,1,normal,2
B090881A,1981,146.46,43.41,46.0,5.7,5.7,5.4,74.0,297.0,114.0,1.0726487262846085,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,326_133,0,reverse,1
B091281C,1981,143.22,42.74,111.0,4.9,4.9,0.0,12.0,167.0,258.0,2.2596913506052156,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,323_132,0,normal,2
B092581B,1981,143.22,38.52,15.0,6.1,5.5,6.1,49.0,344.0,128.0,0.7701241782985538,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,323_128,1,reverse,1
